Type,Name,Ident,Latitude,Longitude,Elevation,Magnetic Declination,Tags,Description,Region,Visible From,Last Edit,Import Filenam
Settlement,London (Capital of United Kingdom),,-0.13392861,51.51008193,-16667.48260408203,,,,,,,Capital Cities of the World
Settlement,Washington DC (Capital of United States),,-77.03549291,38.90493585,12377.90044709961,,,,,,,Capital Cities of the World
Settlement,Montevideo (Capital of Uruguay),,-56.16544759,-34.90303999,-11520.350066455077,,,,,,,Capital Cities of the World
Settlement,Tashkent (Capital of Uzbekistan),,69.23948477,41.29736769,-307.53642287872316,,,,,,,Capital Cities of the World
Settlement,Port Vila (Capital of Vanuatu),,-17.72354519,168.3104518,47.35592933567047,,,,,,,Capital Cities of the World
Settlement,Vatican City (Capital of Vatican City),,12.45714721,41.9023298,2106.927854020996,,,,,,,Capital Cities of the World
Settlement,Caracas (Capital of Venezuela),,-66.90267238,10.48053673,-9960.633443945313,,,,,,,Capital Cities of the World
Settlement,Hanoi (Capital of Vietnam),,21.02606164,105.8331216,33.30596895240784,,,,,,,Capital Cities of the World
Settlement,Sana'a (Capital of Yemen),,44.205789,15.36139863,343.10709932373067,,,,,,,Capital Cities of the World
Settlement,Lusaka (Capital of Zambia),,28.28296937,-15.41549035,-9501.10278158203,,,,,,,Capital Cities of the World
Settlement,Harare (Capital of Zimbabwe),,31.05493365,-17.8295868,-15000.00048,,,,,,,Capital Cities of the World
