Type,Name,Ident,Latitude,Longitude,Elevation,Magnetic Declination,Tags,Description,Region,Visible From,Last Edit,Import Filenam
Mountain,McBride Volcanic Province,,-18.367,144.567,2401.4046704052735,,,,,,,Volcanoes
Mountain,Moua Pihaa,,-18.325,-148.525,-1100.063309,,,,,,,Volcanoes
Mountain,Unnamed,,-18.325,-174.365,-852.2512553,,,,,,,Volcanoes
Mountain,Southern EPR-Segment J,,-18.175,-113.35,-8842.958748,,,,,,,Volcanoes
Mountain,Parinacota,,-18.166,-69.142,20745.297592675783,,,,,,,Volcanoes
Mountain,Taapaca,,-18.1,-69.5,17418.317576230467,,,,,,,Volcanoes
Mountain,Fonualei,,-18.023,-174.317,592.479074,,,,,,,Volcanoes
Mountain,Mehetia,,-17.874,-148.068,1254.8020531604004,,,,,,,Volcanoes
Mountain,Tacora,,-17.721,-69.773,19510.593187597657,,,,,,,Volcanoes
Mountain,Rocard,,-17.662,-148.586,-8225.610551,,,,,,,Volcanoes
Mountain,Teahitia,,-17.564,-148.821,-5171.424851,,,,,,,Volcanoes
Mountain,Nguna-Emau,,-17.452,168.353,1288.6873792785645,,,,,,,Volcanoes
Mountain,Southern EPR-Segment K,,-17.436,-113.206,-8485.082863,,,,,,,Volcanoes
Mountain,Koro,,-17.32,179.4,1592.7500996679687,,,,,,,Volcanoes
Mountain,Yucamane,,-17.184,-70.196,18001.510915820312,,,,,,,Volcanoes
Mountain,Tutupaca,,-17.026,-70.372,18991.952938164064,,,,,,,Volcanoes
Mountain,NE Shepherd Islands,,-16.992,168.592,0,,,,,,,Volcanoes
Mountain,Taveuni,,-16.841,-179.964,3784.099309467775,,,,,,,Volcanoes
Mountain,Kuwae,,-16.83,168.523,-131.6706131,,,,,,,Volcanoes
Mountain,Ticsani,,-16.759,-70.598,17625.30525919922,,,,,,,Volcanoes
Mountain,East Epi,,-16.68,168.389,-652.3829892,,,,,,,Volcanoes
Mountain,Huaynaputina,,-16.614,-70.854,13892.790670742188,,,,,,,Volcanoes
Mountain,Lopevi,,-16.507,168.346,3881.0334734179687,,,,,,,Volcanoes
Mountain,Ubinas,,-16.345,-70.897,17286.926982910158,,,,,,,Volcanoes
Mountain,Ambrym,,-16.25,168.12,3784.4301168212874,,,,,,,Volcanoes
Mountain,Tafahi,,-15.85,-173.72,0,,,,,,,Volcanoes
Mountain,Sabancaya,,-15.787,-71.857,19465.712321660158,,,,,,,Volcanoes
Mountain,Huambo,,-15.78,-72.08,13014.429864306641,,,,,,,Volcanoes
Mountain,Curacoa,,-15.62,-173.67,-1358.685675,,,,,,,Volcanoes
Mountain,Niuafo'ou,,-15.6,-175.63,26.24672,,,,,,,Volcanoes
Mountain,Coropuna,,-15.52,-72.65,20376.714121953126,,,,,,,Volcanoes
Mountain,Dugong,,-15.431,-175.725,-3288.29538,,,,,,,Volcanoes
Mountain,Andahua-Orcopampa,,-15.42,-72.33,12996.217037177734,,,,,,,Volcanoes
Mountain,Ambae,,-15.389,167.835,4389.76392,,,,,,,Volcanoes
Mountain,Niuatahi,,-15.379,-174.003,-4798.311402,,,,,,,Volcanoes
Mountain,Tafu-Maka,,-15.37,-174.23,-5882.910168,,,,,,,Volcanoes
Mountain,Lobster,,-15.333,-176.283,-4930.097683,,,,,,,Volcanoes
Mountain,Sara Sara,,-15.33,-73.45,17125.316777402342,,,,,,,Volcanoes
Mountain,West Mata,,-15.1,-173.75,-5095.074834,,,,,,,Volcanoes
Mountain,Malumalu,,-14.601,-169.787,-578.0005953,,,,,,,Volcanoes
Mountain,Mere Lava,,-14.45,168.05,1558.3114922436525,,,,,,,Volcanoes
Mountain,Ankaizina Field,,-14.3,48.67,5500.472437539062,,,,,,,Volcanoes
Mountain,Tutuila,,-14.29,-170.702,806.0320914373779,,,,,,,Volcanoes
Mountain,Gaua,,-14.281,167.514,2358.7723733374023,,,,,,,Volcanoes
Mountain,Ta'u,,-14.23,-169.454,3030.582034353027,,,,,,,Volcanoes
Mountain,Vailulu'u,,-14.215,-169.058,-2682.014811,,,,,,,Volcanoes
Mountain,Ofu-Olosega,,-14.175,-169.618,1333.244846986084,,,,,,,Volcanoes
Mountain,Kimsachata-Oroscocha,,-14.131,-71.363,12149.31336680664,,,,,,,Volcanoes
Mountain,Upolu,,-13.935,-171.72,3451.000734560547,,,,,,,Volcanoes
Mountain,Suretamatai,,-13.8,167.47,2502.6110951831056,,,,,,,Volcanoes
Mountain,Motlav,,-13.67,167.67,1079.818579918213,,,,,,,Volcanoes
Mountain,Savaii,,-13.612,-172.525,5173.146170605469,,,,,,,Volcanoes
Mountain,Nosy-Be,,-13.32,48.48,157.98656839019776,,,,,,,Volcanoes
Mountain,Wallis Islands,,-13.3,-176.17,-3.699715175,,,,,,,Volcanoes
Mountain,Mayotte,,-12.83,45.17,363.04124607177755,,,,,,,Volcanoes
Mountain,Ambre-Bobaomby,,-12.6,49.15,4337.856801992188,,,,,,,Volcanoes
Mountain,Karthala,,-11.75,43.38,6828.317134824219,,,,,,,Volcanoes
Mountain,Tinakula,,-10.386,165.804,2590.7966862109374,,,,,,,Volcanoes
Mountain,Dawson Strait Group,,-9.62,150.88,922.8697143469238,,,,,,,Volcanoes
Mountain,Sessagara Hills,,-9.554,149.128,924.2033566,,,,,,,Volcanoes
Mountain,Sessagara,,-9.549,149.151,784.5248576025391,,,,,,,Volcanoes
Mountain,Iamalele,,-9.506,150.524,62.72657224678039,,,,,,,Volcanoes
Mountain,Goodenough,,-9.358,150.246,5554.867018588869,,,,,,,Volcanoes
Mountain,Gallego,,-9.35,159.73,2398.006485908203,,,,,,,Volcanoes
Mountain,Musa River,,-9.308,148.13,5226.095772319338,,,,,,,Volcanoes
Mountain,Kyejo,,-9.229,33.792,2176,,,,,,,Volcanoes
Mountain,Madilogo,,-9.2,147.57,2447.1770341259767,,,,,,,Volcanoes
Mountain,Victory,,-9.2,149.072,5989.652810317381,,,,,,,Volcanoes
Mountain,Rungwe,,-9.135,33.668,2953,,,,,,,Volcanoes
Mountain,Savo,,-9.13,159.82,826.0746216479494,,,,,,,Volcanoes
Mountain,Managlase Plateau,,-9.08,148.33,2464.581666049805,,,,,,,Volcanoes
Mountain,Ngozi,,-9.004,33.552,2614,,,,,,,Volcanoes
Mountain,Hydrographers Range,,-9,148.37,4936.868019589844,,,,,,,Volcanoes
Mountain,Kavachi,,-8.991,157.979,0,,,,,,,Volcanoes
Mountain,Lamington,,-8.95,148.15,3496.9965734667967,,,,,,,Volcanoes
Mountain,Izumbwe-Mpoli,,-8.93,33.4,1568,,,,,,,Volcanoes
Mountain,Unnamed,,-8.92,158.03,-2805.794232,,,,,,,Volcanoes
Mountain,Iya,,-8.891,121.641,2084.9133455322267,,,,,,,Volcanoes
Mountain,Inierie,,-8.875,120.95,5941.777857,,,,,,,Volcanoes
Mountain,Coleman Seamount,,-8.841,157.16,-2376.371645,,,,,,,Volcanoes
Mountain,Ebulobo,,-8.817,121.191,6892.293514824219,,,,,,,Volcanoes
Mountain,Sukaria Caldera,,-8.792,121.77,3241.7855086132813,,,,,,,Volcanoes
Mountain,Kelimutu,,-8.77,121.82,5144.725173217775,,,,,,,Volcanoes
Mountain,SW Usangu Basin,,-8.75,33.8,2179,,,,,,,Volcanoes
Mountain,Kana Keoki,,-8.75,157.03,-2801.383801,,,,,,,Volcanoes
Mountain,Inielika,,-8.73,120.98,4977.242936938475,,,,,,,Volcanoes
Mountain,Ndete Napu,,-8.72,121.78,3614.3498813867186,,,,,,,Volcanoes
Mountain,Poco Leok,,-8.68,120.48,4902.693136914062,,,,,,,Volcanoes
Mountain,Egon,,-8.676,122.455,5369.627716401369,,,,,,,Volcanoes
Mountain,Ranakah,,-8.637,120.53,7487.967823378906,,,,,,,Volcanoes
Mountain,Unnamed,,-8.63,33.57,0,,,,,,,Volcanoes
Mountain,Lewotobi Perempuan,,-8.575,122.78,2806.4991004296876,,,,,,,Volcanoes
Mountain,Ililabalekan,,-8.55,123.38,4471.751679067382,,,,,,,Volcanoes
Mountain,Lewotobi,,-8.542,122.775,3871.337133,,,,,,,Volcanoes
Mountain,Iliwerung,,-8.532,123.573,1406.5015547070313,,,,,,,Volcanoes
Mountain,Sirung,,-8.497,124.131,1391.07616,,,,,,,Volcanoes
Mountain,Ilimuda,,-8.479,122.761,2871.120475,,,,,,,Volcanoes
Mountain,Rinjani,,-8.42,116.47,9575.936531259766,,,,,,,Volcanoes
Mountain,Leroboleng,,-8.365,122.833,3631.7905576953126,,,,,,,Volcanoes
Mountain,Agung,,-8.343,115.508,8385.158216416015,,,,,,,Volcanoes
Mountain,Iliboleng,,-8.342,123.258,4680.082616,,,,,,,Volcanoes
Mountain,Paluweh,,-8.32,121.708,1810.1568125463866,,,,,,,Volcanoes
Mountain,Simbo,,-8.292,156.52,96.25946438056945,,,,,,,Volcanoes
Mountain,Buyan-Bratan,,-8.283,115.133,5565.838929311525,,,,,,,Volcanoes
